BillNo,Itemname,Quantity,Present_Date,Price,CustomerID,Country,Revenue,Transaction_Size,Product_Frequency,Year,Month,Day,Hour,Day_of_Week
536607,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-02 09:29:00,1.69,17732,United Kingdom,13.52,16,1063,2010,12,2,9,Thursday
536607,IVORY KITCHEN SCALES,2,2010-12-02 09:29:00,8.5,17732,United Kingdom,17.0,16,576,2010,12,2,9,Thursday
536607,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-02 09:29:00,4.95,17732,United Kingdom,19.8,16,328,2010,12,2,9,Thursday
536607,NATURAL SLATE HEART CHALKBOARD,6,2010-12-02 09:29:00,2.95,17732,United Kingdom,17.700000000000003,16,1183,2010,12,2,9,Thursday
536607,CANDLEHOLDER PINK HANGING HEART,6,2010-12-02 09:29:00,2.95,17732,United Kingdom,17.700000000000003,16,373,2010,12,2,9,Thursday
536607,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:29:00,2.95,17732,United Kingdom,17.700000000000003,16,1886,2010,12,2,9,Thursday
536608,SOAP DISH BROCANTE,6,2010-12-02 09:37:00,2.95,12855,United Kingdom,17.700000000000003,3,99,2010,12,2,9,Thursday
536608,JAM JAR WITH PINK LID,12,2010-12-02 09:37:00,0.85,12855,United Kingdom,10.2,3,301,2010,12,2,9,Thursday
536608,JAM JAR WITH GREEN LID,12,2010-12-02 09:37:00,0.85,12855,United Kingdom,10.2,3,273,2010,12,2,9,Thursday
536609,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:41:00,2.55,17850,United Kingdom,15.3,16,1886,2010,12,2,9,Thursday
536609,WHITE METAL LANTERN,6,2010-12-02 09:41:00,3.39,17850,United Kingdom,20.34,16,287,2010,12,2,9,Thursday
536609,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 09:41:00,2.75,17850,United Kingdom,16.5,16,265,2010,12,2,9,Thursday
536609,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 09:41:00,1.06,17850,United Kingdom,6.36,16,98,2010,12,2,9,Thursday
536609,SAVE THE PLANET MUG,6,2010-12-02 09:41:00,1.06,17850,United Kingdom,6.36,16,331,2010,12,2,9,Thursday
536609,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 09:41:00,1.06,17850,United Kingdom,6.36,16,171,2010,12,2,9,Thursday
536609,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 09:41:00,1.06,17850,United Kingdom,6.36,16,189,2010,12,2,9,Thursday
536609,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 09:41:00,4.95,17850,United Kingdom,19.8,16,510,2010,12,2,9,Thursday
536609,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 09:41:00,6.95,17850,United Kingdom,27.8,16,122,2010,12,2,9,Thursday
536609,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 09:41:00,2.1,17850,United Kingdom,12.6,16,1026,2010,12,2,9,Thursday
536609,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 09:41:00,2.55,17850,United Kingdom,15.3,16,896,2010,12,2,9,Thursday
536609,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 09:41:00,1.65,17850,United Kingdom,9.9,16,1099,2010,12,2,9,Thursday
536609,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 09:41:00,3.39,17850,United Kingdom,20.34,16,422,2010,12,2,9,Thursday
536609,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:41:00,3.39,17850,United Kingdom,20.34,16,354,2010,12,2,9,Thursday
536609,SET 7 BABUSHKA NESTING BOXES,2,2010-12-02 09:41:00,7.65,17850,United Kingdom,15.3,16,280,2010,12,2,9,Thursday
536609,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02 09:41:00,4.25,17850,United Kingdom,25.5,16,115,2010,12,2,9,Thursday
536610,HAND WARMER RED POLKA DOT,6,2010-12-02 09:42:00,1.85,17850,United Kingdom,11.1,2,18,2010,12,2,9,Thursday
536610,HAND WARMER UNION JACK,6,2010-12-02 09:42:00,1.85,17850,United Kingdom,11.1,2,451,2010,12,2,9,Thursday
536611,HAND WARMER OWL DESIGN,12,2010-12-02 09:43:00,2.1,15752,United Kingdom,25.200000000000003,13,587,2010,12,2,9,Thursday
536611,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-02 09:43:00,2.1,15752,United Kingdom,25.200000000000003,13,500,2010,12,2,9,Thursday
536611,HAND WARMER UNION JACK,12,2010-12-02 09:43:00,2.1,15752,United Kingdom,25.200000000000003,13,451,2010,12,2,9,Thursday
536611,VINTAGE SNAP CARDS,12,2010-12-02 09:43:00,0.85,15752,United Kingdom,10.2,13,770,2010,12,2,9,Thursday
536611,WOODEN BOX OF DOMINOES,12,2010-12-02 09:43:00,1.25,15752,United Kingdom,15.0,13,548,2010,12,2,9,Thursday
536611,PICTURE DOMINOES,12,2010-12-02 09:43:00,1.45,15752,United Kingdom,17.4,13,319,2010,12,2,9,Thursday
536611,CHARLIE+LOLA RED HOT WATER BOTTLE,3,2010-12-02 09:43:00,4.65,15752,United Kingdom,13.95,13,147,2010,12,2,9,Thursday
536611,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2010-12-02 09:43:00,2.95,15752,United Kingdom,17.700000000000003,13,308,2010,12,2,9,Thursday
536611,PINK/YELLOW FLOWERS HANDBAG,6,2010-12-02 09:43:00,1.25,15752,United Kingdom,7.5,13,6,2010,12,2,9,Thursday
536611,CHARLIE+LOLA MY ROOM DOOR SIGN,6,2010-12-02 09:43:00,2.55,15752,United Kingdom,15.3,13,79,2010,12,2,9,Thursday
536611,RED  HARMONICA IN BOX,12,2010-12-02 09:43:00,1.25,15752,United Kingdom,15.0,13,528,2010,12,2,9,Thursday
536611,BATHROOM METAL SIGN,12,2010-12-02 09:43:00,0.55,15752,United Kingdom,6.6000000000000005,13,641,2010,12,2,9,Thursday
536611,SALLE DE BAIN HOOK,12,2010-12-02 09:43:00,1.25,15752,United Kingdom,15.0,13,103,2010,12,2,9,Thursday
536612,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 09:44:00,2.55,17850,United Kingdom,15.3,15,1886,2010,12,2,9,Thursday
536612,WHITE METAL LANTERN,6,2010-12-02 09:44:00,3.39,17850,United Kingdom,20.34,15,287,2010,12,2,9,Thursday
536612,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 09:44:00,2.75,17850,United Kingdom,16.5,15,265,2010,12,2,9,Thursday
536612,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 09:44:00,1.06,17850,United Kingdom,6.36,15,98,2010,12,2,9,Thursday
536612,SAVE THE PLANET MUG,6,2010-12-02 09:44:00,1.06,17850,United Kingdom,6.36,15,331,2010,12,2,9,Thursday
536612,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 09:44:00,1.06,17850,United Kingdom,6.36,15,171,2010,12,2,9,Thursday
536612,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 09:44:00,1.06,17850,United Kingdom,6.36,15,189,2010,12,2,9,Thursday
536612,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 09:44:00,4.95,17850,United Kingdom,19.8,15,510,2010,12,2,9,Thursday
536612,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-02 09:44:00,6.95,17850,United Kingdom,13.9,15,122,2010,12,2,9,Thursday
536612,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 09:44:00,2.1,17850,United Kingdom,12.6,15,1026,2010,12,2,9,Thursday
536612,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 09:44:00,2.55,17850,United Kingdom,15.3,15,896,2010,12,2,9,Thursday
536612,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2010-12-02 09:44:00,1.65,17850,United Kingdom,9.9,15,1099,2010,12,2,9,Thursday
536612,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 09:44:00,3.39,17850,United Kingdom,20.34,15,422,2010,12,2,9,Thursday
536612,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:44:00,3.39,17850,United Kingdom,20.34,15,354,2010,12,2,9,Thursday
536612,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-12-02 09:44:00,4.25,17850,United Kingdom,17.0,15,115,2010,12,2,9,Thursday
536613,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-02 09:44:00,2.1,17855,United Kingdom,12.6,14,512,2010,12,2,9,Thursday
536613,CARD CHRISTMAS VILLAGE,12,2010-12-02 09:44:00,0.42,17855,United Kingdom,5.04,14,185,2010,12,2,9,Thursday
536613,CHRISTMAS CARD STACK OF PRESENTS,12,2010-12-02 09:44:00,0.42,17855,United Kingdom,5.04,14,15,2010,12,2,9,Thursday
536613,VINTAGE SNAP CARDS,12,2010-12-02 09:44:00,0.85,17855,United Kingdom,10.2,14,770,2010,12,2,9,Thursday
536613,SET OF 6 SOLDIER SKITTLES,8,2010-12-02 09:44:00,3.75,17855,United Kingdom,30.0,14,425,2010,12,2,9,Thursday
536613,4 TRADITIONAL SPINNING TOPS,12,2010-12-02 09:44:00,1.25,17855,United Kingdom,15.0,14,447,2010,12,2,9,Thursday
536613,VINTAGE HEADS AND TAILS CARD GAME,12,2010-12-02 09:44:00,1.25,17855,United Kingdom,15.0,14,536,2010,12,2,9,Thursday
536613,SPACEBOY BIRTHDAY CARD,12,2010-12-02 09:44:00,0.42,17855,United Kingdom,5.04,14,457,2010,12,2,9,Thursday
536613,ROBOT BIRTHDAY CARD,12,2010-12-02 09:44:00,0.42,17855,United Kingdom,5.04,14,322,2010,12,2,9,Thursday
536613,TRAVEL SEWING KIT,10,2010-12-02 09:44:00,1.65,17855,United Kingdom,16.5,14,435,2010,12,2,9,Thursday
536613,ZINC METAL HEART DECORATION,12,2010-12-02 09:44:00,1.25,17855,United Kingdom,15.0,14,473,2010,12,2,9,Thursday
536613,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-12-02 09:44:00,2.95,17855,United Kingdom,17.700000000000003,14,705,2010,12,2,9,Thursday
536613,RIBBON REEL MAKING SNOWMEN,10,2010-12-02 09:44:00,1.65,17855,United Kingdom,16.5,14,221,2010,12,2,9,Thursday
536613,CHRISTMAS METAL TAGS ASSORTED,12,2010-12-02 09:44:00,0.85,17855,United Kingdom,10.2,14,116,2010,12,2,9,Thursday
536614,HAND WARMER RED POLKA DOT,6,2010-12-02 09:44:00,1.85,17850,United Kingdom,11.1,2,18,2010,12,2,9,Thursday
536614,HAND WARMER UNION JACK,6,2010-12-02 09:44:00,1.85,17850,United Kingdom,11.1,2,451,2010,12,2,9,Thursday
536615,CHILDRENS APRON SPACEBOY DESIGN,8,2010-12-02 10:09:00,1.95,14047,United Kingdom,15.6,8,517,2010,12,2,10,Thursday
536615,SET 7 BABUSHKA NESTING BOXES,4,2010-12-02 10:09:00,8.5,14047,United Kingdom,34.0,8,280,2010,12,2,10,Thursday
536615,HOT WATER BOTTLE BABUSHKA,8,2010-12-02 10:09:00,4.65,14047,United Kingdom,37.2,8,132,2010,12,2,10,Thursday
536615,CHILDRENS APRON APPLES DESIGN,8,2010-12-02 10:09:00,1.95,14047,United Kingdom,15.6,8,350,2010,12,2,10,Thursday
536615,GUMBALL MAGAZINE RACK,2,2010-12-02 10:09:00,7.65,14047,United Kingdom,15.3,8,157,2010,12,2,10,Thursday
536615,GUMBALL COAT RACK,12,2010-12-02 10:09:00,2.55,14047,United Kingdom,30.6,8,577,2010,12,2,10,Thursday
536615,ENCHANTED BIRD COATHANGER 5 HOOK,8,2010-12-02 10:09:00,4.65,14047,United Kingdom,37.2,8,188,2010,12,2,10,Thursday
536615,HOME BUILDING BLOCK WORD,3,2010-12-02 10:09:00,5.95,14047,United Kingdom,17.85,8,679,2010,12,2,10,Thursday
536617,TOAST ITS - FAIRY FLOWER,12,2010-12-02 10:17:00,1.25,13941,United Kingdom,15.0,4,145,2010,12,2,10,Thursday
536617,TOAST ITS - BEST MUM,12,2010-12-02 10:17:00,1.25,13941,United Kingdom,15.0,4,86,2010,12,2,10,Thursday
536617,SET 6 FOOTBALL CELEBRATION CANDLES,12,2010-12-02 10:17:00,1.25,13941,United Kingdom,15.0,4,99,2010,12,2,10,Thursday
536617,"ART LIGHTS,FUNK MONKEY",20,2010-12-02 10:17:00,2.55,13941,United Kingdom,51.0,4,59,2010,12,2,10,Thursday
536618,BALLOON PUMP WITH 10 BALLOONS,16,2010-12-02 10:17:00,1.95,17017,United Kingdom,31.2,3,118,2010,12,2,10,Thursday
536618,ALPHABET STENCIL CRAFT,12,2010-12-02 10:17:00,1.25,17017,United Kingdom,15.0,3,171,2010,12,2,10,Thursday
536618,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-02 10:17:00,2.1,17017,United Kingdom,25.200000000000003,3,481,2010,12,2,10,Thursday
536619,JAM MAKING SET WITH JARS,12,2010-12-02 10:18:00,3.75,17017,United Kingdom,45.0,1,1035,2010,12,2,10,Thursday
536620,3 TRADITIONAL BISCUIT CUTTERS  SET,6,2010-12-02 10:27:00,2.1,14135,United Kingdom,12.6,17,217,2010,12,2,10,Thursday
536620,JAM MAKING SET PRINTED,12,2010-12-02 10:27:00,1.45,14135,United Kingdom,17.4,17,980,2010,12,2,10,Thursday
536620,MAKE YOUR OWN MONSOON CARD KIT,6,2010-12-02 10:27:00,2.95,14135,United Kingdom,17.700000000000003,17,164,2010,12,2,10,Thursday
536620,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2010-12-02 10:27:00,2.95,14135,United Kingdom,17.700000000000003,17,201,2010,12,2,10,Thursday
536620,SCANDINAVIAN REDS RIBBONS,12,2010-12-02 10:27:00,1.25,14135,United Kingdom,15.0,17,432,2010,12,2,10,Thursday
536620,CHOCOLATE BOX RIBBONS,12,2010-12-02 10:27:00,1.25,14135,United Kingdom,15.0,17,313,2010,12,2,10,Thursday
536620,BALLOONS  WRITING SET,12,2010-12-02 10:27:00,1.65,14135,United Kingdom,19.8,17,342,2010,12,2,10,Thursday
536620,PARTY INVITES WOODLAND,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,115,2010,12,2,10,Thursday
536620,PARTY INVITES BALLOON GIRL,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,69,2010,12,2,10,Thursday
536620,PARTY INVITES FOOTBALL,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,77,2010,12,2,10,Thursday
536620,PARTY INVITES SPACEMAN,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,71,2010,12,2,10,Thursday
536620,LOVELY BONBON STICKER SHEET,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,58,2010,12,2,10,Thursday
536620,SWEET PUDDING STICKER SHEET,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,36,2010,12,2,10,Thursday
536620,PANDA AND BUNNIES STICKER SHEET,12,2010-12-02 10:27:00,0.85,14135,United Kingdom,10.2,17,77,2010,12,2,10,Thursday
536620,CUTE CATS TAPE,12,2010-12-02 10:27:00,0.65,14135,United Kingdom,7.800000000000001,17,66,2010,12,2,10,Thursday
536620,RED RETROSPOT TAPE,12,2010-12-02 10:27:00,0.65,14135,United Kingdom,7.800000000000001,17,214,2010,12,2,10,Thursday
536620,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2010-12-02 10:27:00,4.95,14135,United Kingdom,14.85,17,145,2010,12,2,10,Thursday
536621,COLOURING PENCILS BROWN TUBE,10,2010-12-02 10:35:00,1.25,13108,United Kingdom,12.5,4,329,2010,12,2,10,Thursday
536621,TOOTHPASTE TUBE PEN,12,2010-12-02 10:35:00,0.65,13108,United Kingdom,7.800000000000001,4,197,2010,12,2,10,Thursday
536621,WOODEN SCHOOL COLOURING SET,12,2010-12-02 10:35:00,1.65,13108,United Kingdom,19.8,4,367,2010,12,2,10,Thursday
536621,SET 7 BABUSHKA NESTING BOXES,12,2010-12-02 10:35:00,8.5,13108,United Kingdom,102.0,4,280,2010,12,2,10,Thursday
536623,BATH BUILDING BLOCK WORD,6,2010-12-02 10:39:00,5.95,15601,United Kingdom,35.7,37,235,2010,12,2,10,Thursday
536623,BANK ACCOUNT  GREETING  CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,35,2010,12,2,10,Thursday
536623,BOOZE & WOMEN GREETING CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,56,2010,12,2,10,Thursday
536623,"FANCY FONT BIRTHDAY CARD,",12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,279,2010,12,2,10,Thursday
536623,EMPIRE BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,137,2010,12,2,10,Thursday
536623,GIN & TONIC DIET GREETING CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,201,2010,12,2,10,Thursday
536623,ROBOT BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,322,2010,12,2,10,Thursday
536623,SPACEBOY BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,457,2010,12,2,10,Thursday
536623,SWALLOWS GREETING CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,233,2010,12,2,10,Thursday
536623,TEA PARTY BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,324,2010,12,2,10,Thursday
536623,CARD DOG AND BALL,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,124,2010,12,2,10,Thursday
536623,PENNY FARTHING BIRTHDAY CARD,12,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,37,228,2010,12,2,10,Thursday
536623,GREEN REGENCY TEACUP AND SAUCER,12,2010-12-02 10:39:00,2.95,15601,United Kingdom,35.400000000000006,37,901,2010,12,2,10,Thursday
536623,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,332,2010,12,2,10,Thursday
536623,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,380,2010,12,2,10,Thursday
536623,RED SPOT CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,329,2010,12,2,10,Thursday
536623,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,322,2010,12,2,10,Thursday
536623,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,363,2010,12,2,10,Thursday
536623,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,350,2010,12,2,10,Thursday
536623,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,207,2010,12,2,10,Thursday
536623,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,220,2010,12,2,10,Thursday
536623,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,115,2010,12,2,10,Thursday
536623,DOORMAT FAIRY CAKE,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8,37,219,2010,12,2,10,Thursday
536623,DOORMAT NEW ENGLAND,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8,37,501,2010,12,2,10,Thursday
536623,WOODEN FRAME ANTIQUE WHITE,12,2010-12-02 10:39:00,2.95,15601,United Kingdom,35.400000000000006,37,896,2010,12,2,10,Thursday
536623,WATERING CAN PINK BUNNY,6,2010-12-02 10:39:00,1.95,15601,United Kingdom,11.7,37,264,2010,12,2,10,Thursday
536623,WATERING CAN GREEN DINOSAUR,6,2010-12-02 10:39:00,1.95,15601,United Kingdom,11.7,37,217,2010,12,2,10,Thursday
536623,WATERING CAN BLUE ELEPHANT,6,2010-12-02 10:39:00,1.95,15601,United Kingdom,11.7,37,318,2010,12,2,10,Thursday
536623,FLYING PIG WATERING CAN,6,2010-12-02 10:39:00,2.95,15601,United Kingdom,17.700000000000003,37,43,2010,12,2,10,Thursday
536623,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 10:39:00,7.95,15601,United Kingdom,31.8,37,122,2010,12,2,10,Thursday
536623,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:39:00,5.95,15601,United Kingdom,23.8,37,510,2010,12,2,10,Thursday
536623,VINTAGE BILLBOARD LOVE/HATE MUG,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,189,2010,12,2,10,Thursday
536623,VINTAGE BILLBOARD TEA MUG,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,79,2010,12,2,10,Thursday
536623,VINTAGE BILLBOARD MUG,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,99,2010,12,2,10,Thursday
536623,CHILDREN'S SPACEBOY MUG,12,2010-12-02 10:39:00,1.65,15601,United Kingdom,19.8,37,215,2010,12,2,10,Thursday
536623,CHILDRENS DOLLY GIRL MUG,12,2010-12-02 10:39:00,1.65,15601,United Kingdom,19.8,37,194,2010,12,2,10,Thursday
536623,VINTAGE BILLBOARD DRINK ME MUG,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,37,171,2010,12,2,10,Thursday
536624,FRENCH BLUE METAL DOOR SIGN 1,10,2010-12-02 10:45:00,1.25,13418,United Kingdom,12.5,18,194,2010,12,2,10,Thursday
536624,ALARM CLOCK BAKELIKE IVORY,8,2010-12-02 10:45:00,3.75,13418,United Kingdom,30.0,18,556,2010,12,2,10,Thursday
536624,ALARM CLOCK BAKELIKE CHOCOLATE,8,2010-12-02 10:45:00,3.75,13418,United Kingdom,30.0,18,414,2010,12,2,10,Thursday
536624,FRENCH BATHROOM SIGN BLUE METAL,12,2010-12-02 10:45:00,1.65,13418,United Kingdom,19.8,18,215,2010,12,2,10,Thursday
536624,FULL ENGLISH BREAKFAST PLATE,16,2010-12-02 10:45:00,3.39,13418,United Kingdom,54.24,18,287,2010,12,2,10,Thursday
536624,BLUE GIANT GARDEN THERMOMETER,2,2010-12-02 10:45:00,5.95,13418,United Kingdom,11.9,18,161,2010,12,2,10,Thursday
536624,IVORY GIANT GARDEN THERMOMETER,2,2010-12-02 10:45:00,5.95,13418,United Kingdom,11.9,18,180,2010,12,2,10,Thursday
536624,GREEN GIANT GARDEN THERMOMETER,2,2010-12-02 10:45:00,5.95,13418,United Kingdom,11.9,18,121,2010,12,2,10,Thursday
536624,ROSES REGENCY TEACUP AND SAUCER,6,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003,18,919,2010,12,2,10,Thursday
536624,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003,18,820,2010,12,2,10,Thursday
536624,RETROSPOT GIANT TUBE MATCHES,12,2010-12-02 10:45:00,2.55,13418,United Kingdom,30.6,18,126,2010,12,2,10,Thursday
536624,RETROSPOT SMALL TUBE MATCHES,20,2010-12-02 10:45:00,1.65,13418,United Kingdom,33.0,18,148,2010,12,2,10,Thursday
536624,FELTCRAFT CUSHION OWL,4,2010-12-02 10:45:00,3.75,13418,United Kingdom,15.0,18,436,2010,12,2,10,Thursday
536624,FELTCRAFT CUSHION BUTTERFLY,4,2010-12-02 10:45:00,3.75,13418,United Kingdom,15.0,18,318,2010,12,2,10,Thursday
536624,FELTCRAFT CUSHION RABBIT,4,2010-12-02 10:45:00,3.75,13418,United Kingdom,15.0,18,359,2010,12,2,10,Thursday
536624,BLUE HARMONICA IN BOX,12,2010-12-02 10:45:00,1.25,13418,United Kingdom,15.0,18,515,2010,12,2,10,Thursday
536624,RED  HARMONICA IN BOX,12,2010-12-02 10:45:00,1.25,13418,United Kingdom,15.0,18,528,2010,12,2,10,Thursday
536624,PICTURE DOMINOES,12,2010-12-02 10:45:00,1.45,13418,United Kingdom,17.4,18,319,2010,12,2,10,Thursday
536626,3 TRADITIONAL BISCUIT CUTTERS  SET,6,2010-12-02 10:46:00,2.1,13418,United Kingdom,12.6,1,217,2010,12,2,10,Thursday
536627,GREEN GIANT GARDEN THERMOMETER,2,2010-12-02 10:53:00,5.95,15658,United Kingdom,11.9,11,121,2010,12,2,10,Thursday
536627,YELLOW GIANT GARDEN THERMOMETER,2,2010-12-02 10:53:00,5.95,15658,United Kingdom,11.9,11,79,2010,12,2,10,Thursday
536627,IVORY GIANT GARDEN THERMOMETER,2,2010-12-02 10:53:00,5.95,15658,United Kingdom,11.9,11,180,2010,12,2,10,Thursday
536627,GLASS BELL JAR SMALL,4,2010-12-02 10:53:00,3.95,15658,United Kingdom,15.8,11,1,2010,12,2,10,Thursday
536627,GLASS BELL JAR LARGE,2,2010-12-02 10:53:00,8.5,15658,United Kingdom,17.0,11,1,2010,12,2,10,Thursday
536627,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-02 10:53:00,8.5,15658,United Kingdom,17.0,11,236,2010,12,2,10,Thursday
536627,BATH BUILDING BLOCK WORD,3,2010-12-02 10:53:00,5.95,15658,United Kingdom,17.85,11,235,2010,12,2,10,Thursday
536627,JAM MAKING SET PRINTED,12,2010-12-02 10:53:00,1.45,15658,United Kingdom,17.4,11,980,2010,12,2,10,Thursday
536627,GREEN REGENCY TEACUP AND SAUCER,12,2010-12-02 10:53:00,2.95,15658,United Kingdom,35.400000000000006,11,901,2010,12,2,10,Thursday
536627,ROSES REGENCY TEACUP AND SAUCER,12,2010-12-02 10:53:00,2.95,15658,United Kingdom,35.400000000000006,11,919,2010,12,2,10,Thursday
536627,LOVE BUILDING BLOCK WORD,4,2010-12-02 10:53:00,5.95,15658,United Kingdom,23.8,11,550,2010,12,2,10,Thursday
536628,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-02 10:54:00,2.55,17850,United Kingdom,15.3,16,1886,2010,12,2,10,Thursday
536628,WHITE METAL LANTERN,6,2010-12-02 10:54:00,3.39,17850,United Kingdom,20.34,16,287,2010,12,2,10,Thursday
536628,CREAM CUPID HEARTS COAT HANGER,6,2010-12-02 10:54:00,2.75,17850,United Kingdom,16.5,16,265,2010,12,2,10,Thursday
536628,RETRO COFFEE MUGS ASSORTED,6,2010-12-02 10:54:00,1.06,17850,United Kingdom,6.36,16,98,2010,12,2,10,Thursday
536628,SAVE THE PLANET MUG,6,2010-12-02 10:54:00,1.06,17850,United Kingdom,6.36,16,331,2010,12,2,10,Thursday
536628,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 10:54:00,1.06,17850,United Kingdom,6.36,16,171,2010,12,2,10,Thursday
536628,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 10:54:00,1.06,17850,United Kingdom,6.36,16,189,2010,12,2,10,Thursday
536628,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-02 10:54:00,4.95,17850,United Kingdom,19.8,16,510,2010,12,2,10,Thursday
536628,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-02 10:54:00,6.95,17850,United Kingdom,13.9,16,122,2010,12,2,10,Thursday
536628,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 10:54:00,2.1,17850,United Kingdom,12.6,16,1026,2010,12,2,10,Thursday
536628,WOODEN FRAME ANTIQUE WHITE,6,2010-12-02 10:54:00,2.55,17850,United Kingdom,15.3,16,896,2010,12,2,10,Thursday
